CNPJ;RazaoSocial;Trimestre;Ano;ValorDespesas
05455431000166;CASA DE SAÚDE NOSSA SENHORA DE FÁTIMA  LTDA.;3T;2025;929642.14
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;3T;2025;21903269.05
59847780000152;AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA;3T;2025;191973932.28
66916305000156;UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;19151784.17
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;3T;2025;79020326.76
71186886000158;UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA.;3T;2025;14158542.98
12442737000143;UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO;3T;2025;766086235.58
01559455000104;UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS;3T;2025;77193648.87
00552181000169;UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO;3T;2025;34212888.61
92316124000107;UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;3T;2025;20579153.67
00453863000114;MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA.;3T;2025;119609092.34
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;3T;2025;238043635.10
55189930000127;IRMANDADE DE MISERICORDIA DE PORTO FERREIRA;3T;2025;38481517.96
00580481000151;FUNDACAO CAPITAL PREVIDENCIA E SAUDE - CAPITAL PREV;3T;2025;25494375.89
72783970000111;UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO;3T;2025;77936042.79
26189530000113;UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.;3T;2025;85965725.17
72957814000120;SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA;3T;2025;34497210.01
29290152000158;UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT.;3T;2025;90221474.88
09306242000182;ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP;3T;2025;36049492.27
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;3T;2025;88769778.33
31787625000179;FUNDAÇÃO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST;3T;2025;71684442.83
02903477000102;ASSOCIAÇÃO SAÚDE CONCEIÇÃO;3T;2025;16823210.52
02064028000118;UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA;3T;2025;2153499.99
34269803000168;REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;3T;2025;236682508.02
60633369000163;UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO;3T;2025;172182117.04
25910449000118;UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA.;3T;2025;61566261.06
60214517000105;UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO;3T;2025;493505594.06
39419809000198;PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE;3T;2025;354556305.35
74466137000172;UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO;3T;2025;188363295.87
01672007000112;SISTEMA PREVSAUDE DENTAL LTDA;3T;2025;949872.53
15395999000192;UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA;3T;2025;138893757.31
57746455000178;MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.;3T;2025;0.00
52852100000140;IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO;3T;2025;44742792.62
89761670000134;ASSOCIAÇAO UNISAUDE MARAU;3T;2025;10391658.52
23278898000160;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS;3T;2025;40177959.53
48721401000167;UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO;3T;2025;63428134.28
58702853000155;UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA;3T;2025;5482338.74
01773319000112;UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;3T;2025;0.00
82624776000147;UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO;3T;2025;547591438.53
37652765000116;UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.;3T;2025;13782818.25
45100138000109;UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO;3T;2025;979689796.82
00111826000128;UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA;3T;2025;106282788.27
23725062000166;UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA;3T;2025;17130658.61
29135795000127;UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.;3T;2025;301736996.64
65276354000109;UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;63938499.39
92128610000193;UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;3T;2025;45585846.42
08380701000105;UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO;3T;2025;864354593.27
31466949000105;SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A;3T;2025;1213177893.18
02041808000142;ADVANCE PLANOS DE SAÚDE LTDA;3T;2025;21929768.18
46124624000111;UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;2385322130.07
14799035000147;ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA;3T;2025;83442675.51
13086566000120;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE;3T;2025;18221573.61
00172586000171;UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA;3T;2025;3263301.00
66872888000160;UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;265500541.94
08315806000180;UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;12543297.48
79115762000193;IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ;3T;2025;104590366.10
81710543000102;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO;3T;2025;72329783.97
21490586000190;COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE;3T;2025;223963804.52
05657234000120;UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA;3T;2025;219635810.34
00946953000147;UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO;3T;2025;51420796.61
86483542000188;UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA;3T;2025;12953599.93
13360276000122;UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;405431554.69
84313741000112;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;3T;2025;148817003.55
90747908000156;SULMED - ASSISTÊNCIA MÉDICA LTDA;3T;2025;57226041.34
77375897000162;FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL;3T;2025;132672755.59
35436658000125;DENTAL CENTER LTDA;3T;2025;3447719.47
02812468000106;UNIMED NACIONAL - COOPERATIVA CENTRAL;3T;2025;4879495499.11
19878404000100;FUNDAÇÃO SÃO FRANCISCO XAVIER;3T;2025;518424666.68
42425561000182;SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA;3T;2025;2499403.42
80653975000158;UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO;3T;2025;54798908.65
76882612000117;CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA;3T;2025;557379598.59
24449225000198;UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO;3T;2025;331413023.93
00763923000103;UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO;3T;2025;96817.14
90619818000180;HOSPITAL DE PRONTOCLINICA LTDA.;3T;2025;12639124.29
02403281000159;SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA;3T;2025;583437192.72
03533726000188;UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;995100758.85
01659087000176;UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA;3T;2025;33271766.77
02192677000102;UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO;3T;2025;10444381.76
02338268000163;UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS;3T;2025;14226198.53
47565155000139;UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO;3T;2025;33268176.52
03980208000102;UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO;3T;2025;29408220.89
87547444000120;ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI;3T;2025;188117731.42
49320799000192;ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL;3T;2025;96336249.93
21575709000195;SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA;3T;2025;131521805.88
29780384000194;HSMED SAUDE LTDA;3T;2025;3054185.52
00531736000196;UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA;3T;2025;3342922.31
45572583000163;GARANTIA DE SAÚDE LTDA;3T;2025;66102333.91
13100755000100;ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA;3T;2025;22051865.38
24294787000100;UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;9013214.17
75222224000147;UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;773795295.80
28502128000172;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES;3T;2025;61248746.56
37496767000163;UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA;3T;2025;1459835.20
15594468000129;PLAMED PLANO DE ASSISTENCIA MEDICA LTDA;3T;2025;58605961.72
33721226000130;SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA;3T;2025;47126791.54
88732318000108;UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.;3T;2025;42695223.99
01012474000116;UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA;3T;2025;11410079.31
28630531000187;UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA;3T;2025;715508786.35
00342481000113;UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO;3T;2025;22115699.11
16513178000176;UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO;3T;2025;4280319036.36
02314168000105;UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO;3T;2025;3060663.52
33601568000117;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME;3T;2025;3279364.79
96509690000188;SÃO LUCAS SAÚDE S/A;3T;2025;146384165.34
28714533000154;UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO;3T;2025;274945565.74
26185199000163;UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA;3T;2025;16075893.38
17845504000105;UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;107840044.25
02018620000183;UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;10722319.18
62511019000150;ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS;3T;2025;230068808.69
11214624000128;UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO;3T;2025;1103898898.42
44945962000199;SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS;3T;2025;2802710.63
59849182000112;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA;3T;2025;50316354.72
08237810000178;UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE;3T;2025;14734120.11
66477217000103;UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO;3T;2025;51636180.86
65422339000121;UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO;3T;2025;175420552.71
21839519000138;UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA;3T;2025;97278926.36
;;3T;2025;1856157.66
65732836000126;UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;42009205.62
52204526000197;UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA;3T;2025;15085246.81
42043067000153;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO;3T;2025;86736471.66
58837188000107;UNIMED SALTO/ITU - COOPERATIVA MÉDICA;3T;2025;216698386.76
33719485000127;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL;3T;2025;5933317383.63
00628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3T;2025;1012203667.64
01569902000106;UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO;3T;2025;51066206.31
71925531000133;UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO;3T;2025;40244154.64
00697509000135;UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;165412888.14
69015113000167;UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA;3T;2025;6933909.50
56384183000140;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO;3T;2025;91689334.22
26368613000170;UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA;3T;2025;27744924.06
59527440000144;UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA;3T;2025;4489685.47
01052203000194;CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO;3T;2025;8036653.96
54012406000113;UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;201447754.37
95642179000197;HUMANA SAÚDE LTDA.;3T;2025;286564805.93
01554266000149;UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO;3T;2025;73333330.05
42889436000123;UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;3T;2025;36696490.05
45399961000159;UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;862959211.14
62550256000120;NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A.;3T;2025;702951195.60
00338763000147;PLENA SAÚDE S.A.;3T;2025;168066113.01
01387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;3T;2025;258649691.57
77781706000162;UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO;3T;2025;254777293.13
;;3T;2025;1069577610.78
02668512000156;H.B. SAÚDE S/A.;3T;2025;232085912.53
01143922000110;UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO;3T;2025;15998625.69
16415598000110;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA;3T;2025;182974550.94
51304798000104;UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA;3T;2025;65299890.58
89640452000141;UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;3T;2025;26327135.45
00950062000164;CENTRO HOSPITALAR ATIBAIA LTDA.;3T;2025;94794780.13
82239476000144;UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA;3T;2025;3574500.04
45232246000127;UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;615005472.58
02896924000143;POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA;3T;2025;27363816.27
45118429000116;UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;92030028.16
45467404000128;UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO;3T;2025;21770578.56
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;3T;2025;65193145.45
66191263000133;UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA.;3T;2025;67881344.81
62231527000184;CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO;3T;2025;896361882.13
87096616000196;UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.;3T;2025;2807140036.21
72234164000194;UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;3T;2025;11781113.06
07057185000110;UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;138144254.16
02852017000100;SISTEMAS E PLANOS DE SAÚDE LTDA.;3T;2025;49722979.20
40294225000112;UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO;3T;2025;197136701.30
57149775000140;UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;51426626.35
38499547000156;UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.;3T;2025;188423146.25
59901454000186;SANTA CASA DE MISERICORDIA HOSPITAL SÃO VICENTE;3T;2025;18863813.92
07241136000132;UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;434144478.89
73967085000155;UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO;3T;2025;318588778.77
00532888000103;UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;3T;2025;14714439.92
00730439000170;UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;29040868.69
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;388222646.03
17774738000109;UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.;3T;2025;290170797.59
71695746000105;UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS;3T;2025;57950655.55
85283299000191;UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE;3T;2025;186476790.48
20909271000171;UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO;3T;2025;61465279.37
02774736000142;OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA;3T;2025;117645144.65
54370630000187;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA;3T;2025;161372210.63
96182068000108;UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO;3T;2025;26496738.32
81733115000197;UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO;3T;2025;38714962.51
86584901000193;UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO;3T;2025;13125764.23
45309606000141;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES;3T;2025;266175357.23
42946061000196;UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO;3T;2025;24689552.66
43293604000186;SANTA HELENA ASSISTÊNCIA MÉDICA S/A.;3T;2025;662366558.64
75054940000162;FUNDAÇÃO COPEL DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;3T;2025;256078391.66
45207131000182;UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO;3T;2025;54301537.18
41687179000184;UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.;3T;2025;39978083.00
76590884000143;UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD.;3T;2025;465709974.66
58229691000180;UNIMED DE SANTOS COOP DE TRAB MEDICO;3T;2025;657186831.91
07583396000196;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA;3T;2025;119177722.54
88258884000120;UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;3T;2025;323561866.82
79831608000118;SIM - CAIXA DE ASSISTÊNCIA À SAÚDE;3T;2025;99969811.19
71063853000110;UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA.;3T;2025;43700437.67
87638334000173;UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.;3T;2025;63540138.00
01608379000180;UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;3T;2025;116433037.04
87647756000105;UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;3T;2025;150897358.14
27578434000120;UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO;3T;2025;1459999048.20
00361325000108;HUMANA SAÚDE NORDESTE LTDA.;3T;2025;763390244.45
19969500000164;DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL;3T;2025;14572073.87
37898335000189;UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO;3T;2025;31370774.91
37035441000139;SELECT OPERADORA DE PLANO DE SAUDE LTDA;3T;2025;114283799.48
53678264000165;UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;178139515.22
81064511000179;UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;70897606.69
80297161000128;UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO;3T;2025;28295615.51
37256591000172;UNIODONTO DO SUL GOIANO COOPERATIVA ODONTOLOGICA;3T;2025;4554328.88
00891689000191;UNIODONTO GOIANIA COOPERATIVA DE CIRURGIÕES DENTISTAS;3T;2025;14106490.72
04204285000133;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF;3T;2025;38396409.56
44649812000138;NOTRE DAME INTERMÉDICA SAÚDE S.A.;3T;2025;7761739658.56
42855999000109;UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.;3T;2025;30727904.74
63367700000139;CAIXA DE ASSISTÊNCIA DOS SERVIDORES FAZENDÁRIOS ESTADUAIS;3T;2025;73888738.05
44673382000190;OMINT SERVIÇOS DE SAÚDE S.A.;3T;2025;1859257411.31
24676884000167;UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA;3T;2025;187275247.30
02864364000145;PLANO DE SAÚDE ANA COSTA LTDA.;3T;2025;212572129.27
28974020000182;UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA;3T;2025;47523235.92
77858611000108;UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO;3T;2025;933735045.07
59007799000190;ASSOCIACAO DE SAUDE HOLAMBRA;3T;2025;10091479.91
03657699000155;SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL;3T;2025;417413566.52
37880952000157;VIVACOM PLANOS DE SAÚDE;3T;2025;60862057.42
12923462000160;UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA;3T;2025;10568814.30
96396395000162;UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO;3T;2025;9278320.41
75003525000180;UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO;3T;2025;82449193.43
00006037000127;UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;68297194.78
10219897000100;UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;68025380.83
25686544000180;UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO;3T;2025;31340604.67
89100135000132;UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.;3T;2025;27793332.20
03044492000105;HOSPITAL S.P. LTDA.;3T;2025;7523037.02
45171402000197;UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO;3T;2025;36027061.68
02513939000185;PLANO ASSISTENCIAL SÃO LUCAS LTDA;3T;2025;5007333.90
37382009000114;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO;3T;2025;71260053.41
64388812000139;UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;21611615.58
45272366000158;UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO;3T;2025;262206415.06
35917970000130;UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;319674532.96
02127779000136;LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.;3T;2025;39231177.62
85241339000132;UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL;3T;2025;132279478.68
00494870000164;UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;53197957.77
56762172000157;UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;35182259.23
30505523000150;DONA SAÚDE CLINICAS LTDA;3T;2025;4147627.69
81710865000143;UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .;3T;2025;56734977.90
02254846000183;COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ;3T;2025;3540336.53
78953023000108;UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;54061586.04
59499251000105;UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO;3T;2025;37667682.48
88938089000182;UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA;3T;2025;16242543.19
02849393000138;BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.;3T;2025;230817392.01
87158507000156;COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA.;3T;2025;227670425.26
84537141000138;SAMEL PLANO DE SAÚDE LTDA;3T;2025;291735114.05
08707473000135;UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA;3T;2025;242362198.57
42939207000176;UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO;3T;2025;7269409.53
25971433000115;UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA;3T;2025;52945778.15
63554067000198;HAPVIDA ASSISTENCIA MEDICA S.A.;3T;2025;7758438096.48
15308521000188;UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA;3T;2025;21447924.52
20320487000105;AGROS - INSTITUTO UFV DE SEGURIDADE SOCIAL;3T;2025;69458429.67
48628366000136;UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO;3T;2025;282111797.35
51093193000103;UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;121509445.38
44456036000150;UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO;3T;2025;397428664.80
