CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas,RegistroANS,Modalidade,UF
20946877000187,AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA,3T,2025,26819849.93,1998-12-21,Medicina de Grupo,MG
87827689000100,UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA,3T,2025,789562113.14,1998-12-22,Cooperativa Médica,RS
29309127000179,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,3T,2025,16520110697.94,1998-12-17,Medicina de Grupo,SP
50739135000141,SOBAM CENTRO MÉDICO HOSPITALAR S.A.,3T,2025,285185925.67,1998-12-21,Medicina de Grupo,SP
78613841000161,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3T,2025,157202442.02,1998-12-22,Filantropia,PR
15214919000155,PROMÉDICA - PROTEÇÃO MEDICA A EMPRESAS S.A.,3T,2025,217105089.65,1998-12-17,Medicina de Grupo,BA
05455431000166,CASA DE SAÚDE NOSSA SENHORA DE FÁTIMA  LTDA.,3T,2025,929642.14,1999-01-04,Medicina de Grupo,CE
66453168000160,UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO,3T,2025,21903269.05,1998-12-18,Cooperativa Médica,MG
59847780000152,AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA,3T,2025,191973932.28,1998-12-21,Medicina de Grupo,SP
66916305000156,UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,19151784.17,1998-12-18,Cooperativa Médica,SP
83937631000169,CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC,3T,2025,79020326.76,1998-12-21,Autogestão,SC
71186886000158,UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA.,3T,2025,14158542.98,1998-12-22,Cooperativa Médica,MG
12442737000143,UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO,3T,2025,766086235.58,1998-12-23,Cooperativa Médica,AL
01559455000104,UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS,3T,2025,77193648.87,1998-12-22,Cooperativa Médica,SP
00552181000169,UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO,3T,2025,34212888.61,1998-12-18,Cooperativa Médica,SP
92316124000107,UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,3T,2025,20579153.67,1998-12-22,Cooperativa Médica,RS
00453863000114,MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA.,3T,2025,119609092.34,1998-12-29,Medicina de Grupo,SP
82996703000186,UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA,3T,2025,238043635.1,1998-12-17,Cooperativa Médica,SC
55189930000127,IRMANDADE DE MISERICORDIA DE PORTO FERREIRA,3T,2025,38481517.96,1998-12-17,Filantropia,SP
00580481000151,FUNDACAO CAPITAL PREVIDENCIA E SAUDE - CAPITAL PREV,3T,2025,25494375.89,1998-12-28,Autogestão,ES
72783970000111,UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO,3T,2025,77936042.79,1998-12-18,Cooperativa Médica,SP
26189530000113,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,3T,2025,85965725.17,1998-12-16,Cooperativa Médica,MG
72957814000120,SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA,3T,2025,34497210.01,1998-12-22,Filantropia,SP
29290152000158,UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT.,3T,2025,90221474.88,1998-12-21,Cooperativa Médica,RJ
09306242000182,ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP,3T,2025,36049492.27,1998-12-22,Autogestão,PB
68709211000131,UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO,3T,2025,88769778.33,1998-12-21,Cooperativa Médica,RJ
31787625000179,FUNDAÇÃO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST,3T,2025,71684442.83,1998-12-29,Autogestão,ES
02903477000102,ASSOCIAÇÃO SAÚDE CONCEIÇÃO,3T,2025,16823210.52,1998-12-24,Medicina de Grupo,SC
02064028000118,UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA,3T,2025,2153499.99,1998-12-17,Cooperativa odontológica,SP
34269803000168,REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,3T,2025,236682508.02,1999-01-05,Autogestão,RJ
60633369000163,UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO,3T,2025,172182117.04,1998-12-18,Cooperativa Médica,SP
25910449000118,UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA.,3T,2025,61566261.06,1998-12-17,Cooperativa Médica,MG
60214517000105,UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO,3T,2025,493505594.06,1998-12-16,Cooperativa Médica,SP
39419809000198,PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE,3T,2025,354556305.35,1998-12-22,Autogestão,RJ
74466137000172,UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO,3T,2025,188363295.87,1998-12-23,Cooperativa Médica,SP
01672007000112,SISTEMA PREVSAUDE DENTAL LTDA,3T,2025,949872.53,1998-12-28,Odontologia de Grupo,CE
15395999000192,UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA,3T,2025,138893757.31,1998-12-24,Cooperativa Médica,MS
52852100000140,IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO,3T,2025,44742792.62,1998-12-21,Filantropia,SP
89761670000134,ASSOCIAÇAO UNISAUDE MARAU,3T,2025,10391658.52,1998-12-31,Medicina de Grupo,RS
23278898000160,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS,3T,2025,40177959.53,1998-12-22,Filantropia,MG
48721401000167,UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO,3T,2025,63428134.28,1998-12-18,Cooperativa Médica,SP
58702853000155,UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA,3T,2025,5482338.74,1998-12-16,Cooperativa odontológica,SP
82624776000147,UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO,3T,2025,547591438.53,1998-12-16,Cooperativa Médica,SC
37652765000116,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,3T,2025,13782818.25,1998-12-24,Cooperativa Médica,GO
45100138000109,UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO,3T,2025,979689796.82,1998-12-18,Cooperativa Médica,SP
00111826000128,UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA,3T,2025,106282788.27,1998-12-21,Cooperativa Médica,RJ
23725062000166,UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA,3T,2025,17130658.61,1998-12-29,Cooperativa odontológica,CE
29135795000127,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,3T,2025,301736996.64,1998-12-21,Cooperativa Médica,RJ
65276354000109,UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,63938499.39,1998-12-17,Cooperativa Médica,MG
92128610000193,"UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.",3T,2025,45585846.42,1998-12-22,Cooperativa Médica,RS
08380701000105,UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO,3T,2025,864354593.27,1998-12-28,Cooperativa Médica,RN
31466949000105,SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A,3T,2025,1213177893.18,1998-12-30,Medicina de Grupo,ES
02041808000142,ADVANCE PLANOS DE SAÚDE LTDA,3T,2025,21929768.18,1998-12-28,Medicina de Grupo,SP
46124624000111,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,2385322130.07,1998-12-21,Cooperativa Médica,SP
14799035000147,ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA,3T,2025,83442675.51,1998-12-23,Autogestão,BA
13086566000120,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE,3T,2025,18221573.61,1998-12-22,Autogestão,SE
00172586000171,UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA,3T,2025,3263301.0,1998-12-17,Cooperativa odontológica,SP
66872888000160,UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,265500541.94,1998-12-18,Cooperativa Médica,SP
08315806000180,UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,12543297.48,1998-12-21,Cooperativa Médica,PB
79115762000193,IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ,3T,2025,104590366.1,1998-12-22,Filantropia,PR
81710543000102,UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO,3T,2025,72329783.97,1998-12-17,Cooperativa Médica,PR
21490586000190,COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE,3T,2025,223963804.52,1998-12-18,Cooperativa Médica,MG
05657234000120,UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA,3T,2025,219635810.34,1998-12-23,Cooperativa Médica,RO
00946953000147,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3T,2025,51420796.61,1998-12-21,Cooperativa Médica,RJ
86483542000188,UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA,3T,2025,12953599.93,1998-12-17,Cooperativa Médica,MG
13360276000122,UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,405431554.69,1998-12-23,Cooperativa Médica,SE
84313741000112,UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA,3T,2025,148817003.55,1998-12-21,Cooperativa Médica,AC
90747908000156,SULMED - ASSISTÊNCIA MÉDICA LTDA,3T,2025,57226041.34,1998-12-16,Medicina de Grupo,RS
77375897000162,FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL,3T,2025,132672755.59,1998-12-17,Autogestão,PR
35436658000125,DENTAL CENTER LTDA,3T,2025,3447719.47,1999-01-15,Odontologia de Grupo,PB
02812468000106,UNIMED NACIONAL - COOPERATIVA CENTRAL,3T,2025,4879495499.11,1998-12-17,Cooperativa Médica,SP
19878404000100,FUNDAÇÃO SÃO FRANCISCO XAVIER,3T,2025,518424666.68,1998-12-16,Filantropia,MG
42425561000182,SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA,3T,2025,2499403.42,1998-12-28,Medicina de Grupo,RJ
80653975000158,UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,3T,2025,54798908.65,1998-12-17,Cooperativa Médica,SC
76882612000117,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,3T,2025,557379598.59,1998-12-22,Medicina de Grupo,CE
24449225000198,UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO,3T,2025,331413023.93,1998-12-23,Cooperativa Médica,PE
00763923000103,UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO,3T,2025,96817.14,1998-12-17,Cooperativa Médica,MG
90619818000180,HOSPITAL DE PRONTOCLINICA LTDA.,3T,2025,12639124.29,1998-12-22,Medicina de Grupo,RS
02403281000159,SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA,3T,2025,583437192.72,1998-12-22,Medicina de Grupo,ES
03533726000188,UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,995100758.85,1998-12-24,Cooperativa Médica,MT
01659087000176,UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA,3T,2025,33271766.77,1998-12-23,Cooperativa Médica,RO
02192677000102,UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO,3T,2025,10444381.76,1998-12-24,Cooperativa Médica,GO
02338268000163,UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS,3T,2025,14226198.53,1998-12-18,Cooperativa odontológica,SC
47565155000139,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3T,2025,33268176.52,1998-12-16,Cooperativa Médica,SP
03980208000102,UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO,3T,2025,29408220.89,1998-12-24,Cooperativa Médica,MS
87547444000120,ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI,3T,2025,188117731.42,1998-12-22,Filantropia,RS
49320799000192,ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL,3T,2025,96336249.93,1998-12-21,Autogestão,SP
21575709000195,SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA,3T,2025,131521805.88,1998-12-22,Filantropia,MG
29780384000194,HSMED SAUDE LTDA,3T,2025,3054185.52,1999-01-06,Medicina de Grupo,RJ
00531736000196,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,3T,2025,3342922.31,1998-12-18,Cooperativa odontológica,SP
45572583000163,GARANTIA DE SAÚDE LTDA,3T,2025,66102333.91,1998-12-22,Medicina de Grupo,SP
13100755000100,ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA,3T,2025,22051865.38,1998-12-28,Autogestão,BA
24294787000100,UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,9013214.17,1998-12-21,Cooperativa Médica,PB
75222224000147,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,773795295.8,1998-12-17,Cooperativa Médica,PR
28502128000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES,3T,2025,61248746.56,1998-12-22,Autogestão,ES
37496767000163,UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA,3T,2025,1459835.2,1998-12-28,Cooperativa odontológica,MT
15594468000129,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA,3T,2025,58605961.72,1998-12-30,Medicina de Grupo,SE
33721226000130,SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA,3T,2025,47126791.54,1998-12-17,Medicina de Grupo,RJ
88732318000108,UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.,3T,2025,42695223.99,1998-12-23,Cooperativa Médica,RS
01012474000116,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,3T,2025,11410079.31,1998-12-16,Cooperativa Médica,MG
28630531000187,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,3T,2025,715508786.35,1998-12-28,Cooperativa Médica,RJ
00342481000113,UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO,3T,2025,22115699.11,1998-12-29,Cooperativa Médica,GO
16513178000176,UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO,3T,2025,4280319036.36,1998-12-16,Cooperativa Médica,MG
02314168000105,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,3T,2025,3060663.52,1998-12-21,Cooperativa Médica,PB
33601568000117,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME,3T,2025,3279364.79,1998-12-16,Autogestão,GO
96509690000188,SÃO LUCAS SAÚDE S/A,3T,2025,146384165.34,1998-12-23,Medicina de Grupo,SP
28714533000154,UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO,3T,2025,274945565.74,1998-12-22,Cooperativa Médica,RJ
26185199000163,UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA,3T,2025,16075893.38,1998-12-17,Cooperativa odontológica,MG
17845504000105,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,107840044.25,1998-12-18,Cooperativa Médica,MG
02018620000183,UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,10722319.18,1998-12-24,Cooperativa Médica,MS
62511019000150,ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS,3T,2025,230068808.69,1999-01-15,Medicina de Grupo,SP
11214624000128,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3T,2025,1103898898.42,1998-12-21,Cooperativa Médica,PE
44945962000199,SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS,3T,2025,2802710.63,1998-12-28,Filantropia,SP
59849182000112,SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA,3T,2025,50316354.72,1998-12-24,Filantropia,SP
08237810000178,UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE,3T,2025,14734120.11,1998-12-17,Cooperativa odontológica,RN
66477217000103,UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO,3T,2025,51636180.86,1998-12-18,Cooperativa Médica,MG
65422339000121,UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO,3T,2025,175420552.71,1998-12-18,Cooperativa Médica,SP
21839519000138,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,3T,2025,97278926.36,1998-12-17,Cooperativa Médica,MG
65732836000126,UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,42009205.62,1998-12-18,Cooperativa Médica,SP
52204526000197,UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA,3T,2025,15085246.81,1998-12-16,Cooperativa odontológica,SP
42043067000153,UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO,3T,2025,86736471.66,1998-12-22,Cooperativa Médica,BA
58837188000107,UNIMED SALTO/ITU - COOPERATIVA MÉDICA,3T,2025,216698386.76,1998-12-18,Cooperativa Médica,SP
33719485000127,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL,3T,2025,5933317383.63,1998-12-29,Autogestão,DF
00628107000189,FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA,3T,2025,1012203667.64,1998-12-16,Autogestão,DF
01569902000106,UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO,3T,2025,51066206.31,1998-12-17,Cooperativa Médica,SC
71925531000133,UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO,3T,2025,40244154.64,1998-12-18,Cooperativa Médica,SP
00697509000135,UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,165412888.14,1998-12-23,Cooperativa Médica,RO
69015113000167,UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA,3T,2025,6933909.5,1998-12-17,Cooperativa odontológica,SP
56384183000140,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO,3T,2025,91689334.22,1998-12-29,Filantropia,SP
26368613000170,UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA,3T,2025,27744924.06,1998-12-17,Cooperativa Médica,MG
59527440000144,UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA,3T,2025,4489685.47,1998-12-16,Cooperativa odontológica,SP
01052203000194,CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO,3T,2025,8036653.96,1999-01-29,Autogestão,RJ
54012406000113,UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,201447754.37,1998-12-17,Cooperativa Médica,SP
95642179000197,HUMANA SAÚDE LTDA.,3T,2025,286564805.93,1998-12-22,Medicina de Grupo,PR
01554266000149,UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO,3T,2025,73333330.05,1998-12-17,Cooperativa Médica,SC
42889436000123,UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO,3T,2025,36696490.05,1998-12-17,Cooperativa Médica,MG
45399961000159,UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,862959211.14,1998-12-18,Cooperativa Médica,SP
62550256000120,NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A.,3T,2025,702951195.6,1999-01-06,Medicina de Grupo,CE
00338763000147,PLENA SAÚDE S.A.,3T,2025,168066113.01,1998-12-30,Medicina de Grupo,SP
01387625000110,DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.,3T,2025,258649691.57,1998-12-22,Medicina de Grupo,RS
77781706000162,UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO,3T,2025,254777293.13,1998-12-17,Cooperativa Médica,PR
02668512000156,H.B. SAÚDE S/A.,3T,2025,232085912.53,1998-12-16,Medicina de Grupo,SP
01143922000110,UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO,3T,2025,15998625.69,1998-12-24,Cooperativa Médica,MT
16415598000110,UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA,3T,2025,182974550.94,1998-12-21,Cooperativa Médica,BA
51304798000104,UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA,3T,2025,65299890.58,1998-12-16,Cooperativa odontológica,SP
89640452000141,UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,3T,2025,26327135.45,1998-12-22,Cooperativa Médica,RS
00950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,3T,2025,94794780.13,1998-12-24,Medicina de Grupo,SP
82239476000144,UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA,3T,2025,3574500.04,1999-01-06,Cooperativa odontológica,PR
45232246000127,UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,615005472.58,1998-12-29,Cooperativa Médica,SP
02896924000143,POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA,3T,2025,27363816.27,1998-12-24,Medicina de Grupo,PR
45118429000116,UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,92030028.16,1998-12-18,Cooperativa Médica,SP
45467404000128,UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO,3T,2025,21770578.56,1998-12-18,Cooperativa Médica,SP
87689527000153,UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,3T,2025,65193145.45,1998-12-22,Cooperativa Médica,RS
66191263000133,UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA.,3T,2025,67881344.81,1998-12-17,Cooperativa Médica,MG
62231527000184,CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO,3T,2025,896361882.13,1998-12-22,Autogestão,SP
87096616000196,UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.,3T,2025,2807140036.21,1998-12-21,Cooperativa Médica,RS
72234164000194,UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,3T,2025,11781113.06,1998-12-23,Cooperativa Médica,RS
07057185000110,UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,138144254.16,1998-12-21,Cooperativa Médica,MA
02852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,3T,2025,49722979.2,1998-12-17,Medicina de Grupo,SP
40294225000112,UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO,3T,2025,197136701.3,1998-12-21,Cooperativa Médica,RJ
57149775000140,UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,51426626.35,1998-12-18,Cooperativa Médica,SP
38499547000156,UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.,3T,2025,188423146.25,1998-12-17,Cooperativa Médica,MG
59901454000186,SANTA CASA DE MISERICORDIA HOSPITAL SÃO VICENTE,3T,2025,18863813.92,1998-12-31,Filantropia,SP
07241136000132,UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,434144478.89,1998-12-21,Cooperativa Médica,PI
73967085000155,UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO,3T,2025,318588778.77,1998-12-24,Cooperativa Médica,MT
00532888000103,UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,3T,2025,14714439.92,1998-12-22,Cooperativa Médica,RS
00730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,29040868.69,1998-12-17,Cooperativa Médica,MG
45359213000142,UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,388222646.03,1998-12-22,Cooperativa Médica,SP
17774738000109,UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.,3T,2025,290170797.59,1998-12-17,Cooperativa Médica,MG
71695746000105,UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS,3T,2025,57950655.55,1998-12-21,Cooperativa Médica,SP
85283299000191,UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE,3T,2025,186476790.48,1998-12-23,Cooperativa Médica,SC
20909271000171,UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO,3T,2025,61465279.37,1998-12-17,Cooperativa Médica,MG
02774736000142,OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA,3T,2025,117645144.65,1998-12-21,Medicina de Grupo,RJ
54370630000187,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA,3T,2025,161372210.63,1998-12-17,Filantropia,SP
96182068000108,UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO,3T,2025,26496738.32,1998-12-22,Cooperativa Médica,SP
81733115000197,UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO,3T,2025,38714962.51,1998-12-17,Cooperativa Médica,PR
86584901000193,UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO,3T,2025,13125764.23,1998-12-18,Cooperativa Médica,MG
45309606000141,UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES,3T,2025,266175357.23,1998-12-18,Cooperativa Médica,SP
42946061000196,UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO,3T,2025,24689552.66,1998-12-18,Cooperativa Médica,MG
43293604000186,SANTA HELENA ASSISTÊNCIA MÉDICA S/A.,3T,2025,662366558.64,1998-12-18,Medicina de Grupo,SP
75054940000162,FUNDAÇÃO COPEL DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,3T,2025,256078391.66,1998-12-29,Autogestão,PR
45207131000182,UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO,3T,2025,54301537.18,1998-12-16,Cooperativa Médica,SP
41687179000184,UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.,3T,2025,39978083.0,1998-12-17,Cooperativa Médica,MG
76590884000143,UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD.,3T,2025,465709974.66,1998-12-16,Cooperativa Médica,SC
